Record Length,2.500000e+03,,  -0.000250000000, 680.00000,
Sample Interval,4.000000e-07,,  -0.000249600000, 640.00000,
Trigger Point,6.250000000000e+02,,  -0.000249200000, 600.00000,
,,,  -0.000248800000, 520.00000,
,,,  -0.000248400000, 480.00000,
,,,  -0.000248000000, 440.00000,
Source,CH1,,  -0.000247600000, 440.00000,
Vertical Units,V,,  -0.000247200000, 400.00000,
Vertical Scale,1.000000e+03,,  -0.000246800000, 360.00000,
Vertical Offset,0.000000e+00,,  -0.000246400000, 320.00000,
Horizontal Units,s,,  -0.000246000000, 280.00000,
Horizontal Scale,1.000000e-04,,  -0.000245600000, 200.00000,
Pt Fmt,Y,,  -0.000245200000, 160.00000,
Yzero,0.000000e+00,,  -0.000244800000, 160.00000,
Probe Atten,5.000000e+02,,  -0.000244400000, 120.00000,
Model Number,TBS1202B-EDU,,  -0.000244000000,  80.00000,
Serial Number,C030451,,  -0.000243600000,  40.00000,
Firmware Version,FV:v4.06,,  -0.000243200000, -40.00000,
,,,-00.000242800000, -40.00000,
,,,-00.000242400000, -80.00000,
,,,-00.000242000000,-120.00000,
,,,-00.000241600000,-200.00000,
,,,-00.000241200000,-200.00000,
,,,-00.000240800000,-240.00000,
,,,-00.000240400000,-240.00000,
,,,-00.000240000000,-320.00000,
,,,-00.000239600000,-400.00000,
,,,-00.000239200000,-400.00000,
,,,-00.000238800000,-520.00000,
,,,-00.000238400000,-520.00000,
,,,-00.000238000000,-560.00000,
,,,-00.000237600000,-560.00000,
,,,-00.000237200000,-600.00000,
,,,-00.000236800000,-640.00000,
,,,-00.000236400000,-680.00000,
,,,-00.000236000000,-760.00000,
,,,-00.000235600000,-800.00000,
,,,-00.000235200000,-760.00000,
,,,-00.000234800000,-840.00000,
,,,-00.000234400000,-880.00000,
,,,-00.000234000000,-920.00000,
,,,-00.000233600000,-920.00000,
,,,-00.000233200000,-1000.00000,
,,,-00.000232800000,-1080.00000,
,,,-00.000232400000,-1120.00000,
,,,-00.000232000000,-1120.00000,
,,,-00.000231600000,-1120.00000,
,,,-00.000231200000,-1160.00000,
,,,-00.000230800000,-1240.00000,
,,,-00.000230400000,-1280.00000,
,,,-00.000230000000,-1280.00000,
,,,-00.000229600000,-1360.00000,
,,,-00.000229200000,-1400.00000,
,,,-00.000228800000,-1480.00000,
,,,-00.000228400000,-1480.00000,
,,,-00.000228000000,-1520.00000,
,,,-00.000227600000,-1520.00000,
,,,-00.000227200000,-1600.00000,
,,,-00.000226800000,-1600.00000,
,,,-00.000226400000,-1680.00000,
,,,-00.000226000000,-1680.00000,
,,,-00.000225600000,-1760.00000,
,,,-00.000225200000,-1800.00000,
,,,-00.000224800000,-1840.00000,
,,,-00.000224400000,-1880.00000,
,,,-00.000224000000,-1920.00000,
,,,-00.000223600000,-2000.00000,
,,,-00.000223200000,-2040.00000,
,,,-00.000222800000,-2040.00000,
,,,-00.000222400000,-2000.00000,
,,,-00.000222000000,-2120.00000,
,,,-00.000221600000,-2160.00000,
,,,-00.000221200000,-2160.00000,
,,,-00.000220800000,-2200.00000,
,,,-00.000220400000,-2200.00000,
,,,-00.000220000000,-2240.00000,
,,,-00.000219600000,-2360.00000,
,,,-00.000219200000,-2360.00000,
,,,-00.000218800000,-2280.00000,
,,,-00.000218400000,-2280.00000,
,,,-00.000218000000,-2280.00000,
,,,-00.000217600000,-2240.00000,
,,,-00.000217200000,-2160.00000,
,,,-00.000216800000,-2080.00000,
,,,-00.000216400000,-2120.00000,
,,,-00.000216000000,-2040.00000,
,,,-00.000215600000,-2000.00000,
,,,-00.000215200000,-1960.00000,
,,,-00.000214800000,-1960.00000,
,,,-00.000214400000,-1880.00000,
,,,-00.000214000000,-1840.00000,
,,,-00.000213600000,-1800.00000,
,,,-00.000213200000,-1760.00000,
,,,-00.000212800000,-1760.00000,
,,,-00.000212400000,-1720.00000,
,,,-00.000212000000,-1640.00000,
,,,-00.000211600000,-1600.00000,
,,,-00.000211200000,-1640.00000,
,,,-00.000210800000,-1600.00000,
,,,-00.000210400000,-1520.00000,
,,,-00.000210000000,-1440.00000,
,,,-00.000209600000,-1440.00000,
,,,-00.000209200000,-1440.00000,
,,,-00.000208800000,-1360.00000,
,,,-00.000208400000,-1320.00000,
,,,-00.000208000000,-1280.00000,
,,,-00.000207600000,-1200.00000,
,,,-00.000207200000,-1240.00000,
,,,-00.000206800000,-1200.00000,
,,,-00.000206400000,-1160.00000,
,,,-00.000206000000,-1080.00000,
,,,-00.000205600000,-1040.00000,
,,,-00.000205200000,-960.00000,
,,,-00.000204800000,-960.00000,
,,,-00.000204400000,-920.00000,
,,,-00.000204000000,-920.00000,
,,,-00.000203600000,-880.00000,
,,,-00.000203200000,-800.00000,
,,,-00.000202800000,-760.00000,
,,,-00.000202400000,-720.00000,
,,,-00.000202000000,-680.00000,
,,,-00.000201600000,-680.00000,
,,,-00.000201200000,-640.00000,
,,,-00.000200800000,-600.00000,
,,,-00.000200400000,-520.00000,
,,,-00.000200000000,-480.00000,
,,,-00.000199600000,-480.00000,
,,,-00.000199200000,-440.00000,
,,,-00.000198800000,-360.00000,
,,,-00.000198400000,-400.00000,
,,,-00.000198000000,-320.00000,
,,,-00.000197600000,-240.00000,
,,,-00.000197200000,-240.00000,
,,,-00.000196800000,-160.00000,
,,,-00.000196400000,-160.00000,
,,,-00.000196000000,-120.00000,
,,,-00.000195600000, -80.00000,
,,,-00.000195200000, -40.00000,
