Record Length,2.500000e+03,,  -0.000250000000, 120.00000,
Sample Interval,4.000000e-07,,  -0.000249600000, 800.00000,
Trigger Point,6.250000000000e+02,,  -0.000249200000,1320.00000,
,,,  -0.000248800000,1840.00000,
,,,  -0.000248400000,2160.00000,
,,,  -0.000248000000,2320.00000,
Source,CH1,,  -0.000247600000,2400.00000,
Vertical Units,V,,  -0.000247200000,2320.00000,
Vertical Scale,1.000000e+03,,  -0.000246800000,2160.00000,
Vertical Offset,0.000000e+00,,  -0.000246400000,1800.00000,
Horizontal Units,s,,  -0.000246000000,1320.00000,
Horizontal Scale,1.000000e-04,,  -0.000245600000, 760.00000,
Pt Fmt,Y,,  -0.000245200000,  80.00000,
Yzero,0.000000e+00,,  -0.000244800000,-560.00000,
Probe Atten,5.000000e+02,,  -0.000244400000,-1200.00000,
Model Number,TBS1202B-EDU,,  -0.000244000000,-1800.00000,
Serial Number,C030451,,  -0.000243600000,-2200.00000,
Firmware Version,FV:v4.06,,  -0.000243200000,-2440.00000,
,,,-00.000242800000,-2560.00000,
,,,-00.000242400000,-2560.00000,
,,,-00.000242000000,-2480.00000,
,,,-00.000241600000,-2200.00000,
,,,-00.000241200000,-1760.00000,
,,,-00.000240800000,-1320.00000,
,,,-00.000240400000,-720.00000,
,,,-00.000240000000, -40.00000,
,,,-00.000239600000, 560.00000,
,,,-00.000239200000,1240.00000,
,,,-00.000238800000,1680.00000,
,,,-00.000238400000,2040.00000,
,,,-00.000238000000,2280.00000,
,,,-00.000237600000,2400.00000,
,,,-00.000237200000,2400.00000,
,,,-00.000236800000,2160.00000,
,,,-00.000236400000,1880.00000,
,,,-00.000236000000,1440.00000,
,,,-00.000235600000, 920.00000,
,,,-00.000235200000, 240.00000,
,,,-00.000234800000,-440.00000,
,,,-00.000234400000,-1000.00000,
,,,-00.000234000000,-1640.00000,
,,,-00.000233600000,-2040.00000,
,,,-00.000233200000,-2400.00000,
,,,-00.000232800000,-2560.00000,
,,,-00.000232400000,-2600.00000,
,,,-00.000232000000,-2520.00000,
,,,-00.000231600000,-2280.00000,
,,,-00.000231200000,-1920.00000,
,,,-00.000230800000,-1440.00000,
,,,-00.000230400000,-840.00000,
,,,-00.000230000000,-200.00000,
,,,-00.000229600000, 440.00000,
,,,-00.000229200000,1040.00000,
,,,-00.000228800000,1600.00000,
,,,-00.000228400000,1960.00000,
,,,-00.000228000000,2280.00000,
,,,-00.000227600000,2360.00000,
,,,-00.000227200000,2360.00000,
,,,-00.000226800000,2240.00000,
,,,-00.000226400000,1960.00000,
,,,-00.000226000000,1600.00000,
,,,-00.000225600000,1000.00000,
,,,-00.000225200000, 440.00000,
,,,-00.000224800000,-200.00000,
,,,-00.000224400000,-880.00000,
,,,-00.000224000000,-1520.00000,
,,,-00.000223600000,-2000.00000,
,,,-00.000223200000,-2360.00000,
,,,-00.000222800000,-2520.00000,
,,,-00.000222400000,-2600.00000,
,,,-00.000222000000,-2520.00000,
,,,-00.000221600000,-2360.00000,
,,,-00.000221200000,-2040.00000,
,,,-00.000220800000,-1600.00000,
,,,-00.000220400000,-1000.00000,
,,,-00.000220000000,-360.00000,
,,,-00.000219600000, 280.00000,
,,,-00.000219200000, 880.00000,
,,,-00.000218800000,1440.00000,
,,,-00.000218400000,1920.00000,
,,,-00.000218000000,2200.00000,
,,,-00.000217600000,2360.00000,
,,,-00.000217200000,2360.00000,
,,,-00.000216800000,2320.00000,
,,,-00.000216400000,2080.00000,
,,,-00.000216000000,1760.00000,
,,,-00.000215600000,1200.00000,
,,,-00.000215200000, 600.00000,
,,,-00.000214800000,   0.00000,
,,,-00.000214400000,-720.00000,
,,,-00.000214000000,-1360.00000,
,,,-00.000213600000,-1880.00000,
,,,-00.000213200000,-2240.00000,
,,,-00.000212800000,-2520.00000,
,,,-00.000212400000,-2600.00000,
,,,-00.000212000000,-2560.00000,
,,,-00.000211600000,-2400.00000,
,,,-00.000211200000,-2120.00000,
,,,-00.000210800000,-1680.00000,
,,,-00.000210400000,-1160.00000,
,,,-00.000210000000,-520.00000,
,,,-00.000209600000, 120.00000,
,,,-00.000209200000, 720.00000,
,,,-00.000208800000,1360.00000,
,,,-00.000208400000,1760.00000,
,,,-00.000208000000,2120.00000,
,,,-00.000207600000,2320.00000,
,,,-00.000207200000,2440.00000,
,,,-00.000206800000,2320.00000,
,,,-00.000206400000,2160.00000,
,,,-00.000206000000,1760.00000,
,,,-00.000205600000,1320.00000,
,,,-00.000205200000, 760.00000,
,,,-00.000204800000, 120.00000,
,,,-00.000204400000,-560.00000,
,,,-00.000204000000,-1200.00000,
,,,-00.000203600000,-1720.00000,
,,,-00.000203200000,-2200.00000,
,,,-00.000202800000,-2440.00000,
,,,-00.000202400000,-2600.00000,
,,,-00.000202000000,-2600.00000,
,,,-00.000201600000,-2480.00000,
,,,-00.000201200000,-2240.00000,
,,,-00.000200800000,-1800.00000,
,,,-00.000200400000,-1280.00000,
,,,-00.000200000000,-720.00000,
,,,-00.000199600000, -40.00000,
,,,-00.000199200000, 520.00000,
,,,-00.000198800000,1160.00000,
,,,-00.000198400000,1720.00000,
,,,-00.000198000000,2040.00000,
,,,-00.000197600000,2320.00000,
,,,-00.000197200000,2400.00000,
,,,-00.000196800000,2360.00000,
,,,-00.000196400000,2200.00000,
,,,-00.000196000000,1880.00000,
,,,-00.000195600000,1480.00000,
,,,-00.000195200000, 920.00000,
,,,-00.000194800000, 280.00000,
,,,-00.000194400000,-360.00000,
,,,-00.000194000000,-1080.00000,
,,,-00.000193600000,-1600.00000,
,,,-00.000193200000,-2080.00000,
,,,-00.000192800000,-2440.00000,
,,,-00.000192400000,-2600.00000,
,,,-00.000192000000,-2640.00000,
,,,-00.000191600000,-2480.00000,
,,,-00.000191200000,-2280.00000,
,,,-00.000190800000,-1960.00000,
,,,-00.000190400000,-1440.00000,
,,,-00.000190000000,-840.00000,
,,,-00.000189600000,-200.00000,
,,,-00.000189200000, 400.00000,
,,,-00.000188800000,1000.00000,
,,,-00.000188400000,1560.00000,
,,,-00.000188000000,2000.00000,
,,,-00.000187600000,2240.00000,
,,,-00.000187200000,2400.00000,
,,,-00.000186800000,2400.00000,
,,,-00.000186400000,2280.00000,
,,,-00.000186000000,2000.00000,
,,,-00.000185600000,1640.00000,
,,,-00.000185200000,1080.00000,
,,,-00.000184800000, 480.00000,
,,,-00.000184400000,-200.00000,
,,,-00.000184000000,-880.00000,
,,,-00.000183600000,-1480.00000,
,,,-00.000183200000,-2000.00000,
,,,-00.000182800000,-2320.00000,
,,,-00.000182400000,-2560.00000,
,,,-00.000182000000,-2600.00000,
,,,-00.000181600000,-2480.00000,
,,,-00.000181200000,-2360.00000,
,,,-00.000180800000,-2040.00000,
,,,-00.000180400000,-1560.00000,
,,,-00.000180000000,-1000.00000,
,,,-00.000179600000,-400.00000,
,,,-00.000179200000, 240.00000,
,,,-00.000178800000, 840.00000,
,,,-00.000178400000,1440.00000,
,,,-00.000178000000,1880.00000,
,,,-00.000177600000,2200.00000,
,,,-00.000177200000,2360.00000,
,,,-00.000176800000,2400.00000,
,,,-00.000176400000,2280.00000,
,,,-00.000176000000,2040.00000,
,,,-00.000175600000,1720.00000,
,,,-00.000175200000,1200.00000,
,,,-00.000174800000, 640.00000,
,,,-00.000174400000, -80.00000,
,,,-00.000174000000,-720.00000,
,,,-00.000173600000,-1360.00000,
,,,-00.000173200000,-1880.00000,
,,,-00.000172800000,-2240.00000,
,,,-00.000172400000,-2480.00000,
,,,-00.000172000000,-2600.00000,
,,,-00.000171600000,-2520.00000,
,,,-00.000171200000,-2360.00000,
,,,-00.000170800000,-2120.00000,
,,,-00.000170400000,-1720.00000,
,,,-00.000170000000,-1200.00000,
,,,-00.000169600000,-560.00000,
,,,-00.000169200000,  40.00000,
,,,-00.000168800000, 720.00000,
,,,-00.000168400000,1280.00000,
,,,-00.000168000000,1800.00000,
,,,-00.000167600000,2080.00000,
,,,-00.000167200000,2360.00000,
,,,-00.000166800000,2400.00000,
,,,-00.000166400000,2320.00000,
,,,-00.000166000000,2160.00000,
,,,-00.000165600000,1840.00000,
,,,-00.000165200000,1360.00000,
,,,-00.000164800000, 760.00000,
,,,-00.000164400000, 160.00000,
,,,-00.000164000000,-520.00000,
,,,-00.000163600000,-1240.00000,
,,,-00.000163200000,-1720.00000,
,,,-00.000162800000,-2200.00000,
,,,-00.000162400000,-2440.00000,
,,,-00.000162000000,-2600.00000,
,,,-00.000161600000,-2560.00000,
,,,-00.000161200000,-2480.00000,
,,,-00.000160800000,-2200.00000,
,,,-00.000160400000,-1840.00000,
,,,-00.000160000000,-1280.00000,
,,,-00.000159600000,-720.00000,
,,,-00.000159200000, -80.00000,
,,,-00.000158800000, 520.00000,
,,,-00.000158400000,1160.00000,
,,,-00.000158000000,1720.00000,
,,,-00.000157600000,2080.00000,
,,,-00.000157200000,2320.00000,
,,,-00.000156800000,2400.00000,
,,,-00.000156400000,2360.00000,
,,,-00.000156000000,2240.00000,
,,,-00.000155600000,1920.00000,
,,,-00.000155200000,1520.00000,
,,,-00.000154800000, 920.00000,
,,,-00.000154400000, 280.00000,
,,,-00.000154000000,-360.00000,
,,,-00.000153600000,-1000.00000,
,,,-00.000153200000,-1600.00000,
,,,-00.000152800000,-2080.00000,
,,,-00.000152400000,-2400.00000,
,,,-00.000152000000,-2560.00000,
,,,-00.000151600000,-2560.00000,
,,,-00.000151200000,-2520.00000,
,,,-00.000150800000,-2280.00000,
,,,-00.000150400000,-1960.00000,
,,,-00.000150000000,-1440.00000,
,,,-00.000149600000,-920.00000,
,,,-00.000149200000,-240.00000,
,,,-00.000148800000, 400.00000,
,,,-00.000148400000,1000.00000,
,,,-00.000148000000,1600.00000,
,,,-00.000147600000,2000.00000,
,,,-00.000147200000,2240.00000,
,,,-00.000146800000,2400.00000,
,,,-00.000146400000,2320.00000,
,,,-00.000146000000,2240.00000,
,,,-00.000145600000,2000.00000,
,,,-00.000145200000,1600.00000,
,,,-00.000144800000,1120.00000,
,,,-00.000144400000, 440.00000,
,,,-00.000144000000,-200.00000,
,,,-00.000143600000,-800.00000,
,,,-00.000143200000,-1440.00000,
,,,-00.000142800000,-1960.00000,
,,,-00.000142400000,-2280.00000,
,,,-00.000142000000,-2560.00000,
,,,-00.000141600000,-2640.00000,
,,,-00.000141200000,-2560.00000,
,,,-00.000140800000,-2320.00000,
,,,-00.000140400000,-2000.00000,
,,,-00.000140000000,-1600.00000,
,,,-00.000139600000,-1040.00000,
,,,-00.000139200000,-400.00000,
,,,-00.000138800000, 240.00000,
,,,-00.000138400000, 880.00000,
,,,-00.000138000000,1440.00000,
,,,-00.000137600000,1920.00000,
,,,-00.000137200000,2200.00000,
,,,-00.000136800000,2360.00000,
,,,-00.000136400000,2400.00000,
,,,-00.000136000000,2280.00000,
,,,-00.000135600000,2120.00000,
,,,-00.000135200000,1720.00000,
,,,-00.000134800000,1240.00000,
,,,-00.000134400000, 600.00000,
,,,-00.000134000000,  40.00000,
,,,-00.000133600000,-680.00000,
,,,-00.000133200000,-1320.00000,
,,,-00.000132800000,-1880.00000,
,,,-00.000132400000,-2240.00000,
,,,-00.000132000000,-2480.00000,
,,,-00.000131600000,-2600.00000,
,,,-00.000131200000,-2600.00000,
,,,-00.000130800000,-2440.00000,
,,,-00.000130400000,-2160.00000,
,,,-00.000130000000,-1720.00000,
,,,-00.000129600000,-1200.00000,
,,,-00.000129200000,-520.00000,
,,,-00.000128800000,  40.00000,
,,,-00.000128400000, 680.00000,
,,,-00.000128000000,1280.00000,
,,,-00.000127600000,1760.00000,
,,,-00.000127200000,2160.00000,
,,,-00.000126800000,2360.00000,
,,,-00.000126400000,2440.00000,
,,,-00.000126000000,2320.00000,
,,,-00.000125600000,2160.00000,
,,,-00.000125200000,1840.00000,
,,,-00.000124800000,1320.00000,
,,,-00.000124400000, 800.00000,
,,,-00.000124000000, 120.00000,
,,,-00.000123600000,-560.00000,
,,,-00.000123200000,-1200.00000,
,,,-00.000122800000,-1760.00000,
,,,-00.000122400000,-2160.00000,
,,,-00.000122000000,-2440.00000,
,,,-00.000121600000,-2600.00000,
,,,-00.000121200000,-2520.00000,
,,,-00.000120800000,-2480.00000,
,,,-00.000120400000,-2200.00000,
,,,-00.000120000000,-1840.00000,
,,,-00.000119600000,-1320.00000,
,,,-00.000119200000,-720.00000,
,,,-00.000118800000,-120.00000,
,,,-00.000118400000, 560.00000,
,,,-00.000118000000,1160.00000,
,,,-00.000117600000,1640.00000,
,,,-00.000117200000,2080.00000,
,,,-00.000116800000,2320.00000,
,,,-00.000116400000,2440.00000,
,,,-00.000116000000,2360.00000,
,,,-00.000115600000,2200.00000,
,,,-00.000115200000,1880.00000,
,,,-00.000114800000,1520.00000,
,,,-00.000114400000, 960.00000,
,,,-00.000114000000, 320.00000,
,,,-00.000113600000,-320.00000,
,,,-00.000113200000,-1000.00000,
,,,-00.000112800000,-1600.00000,
,,,-00.000112400000,-2080.00000,
,,,-00.000112000000,-2400.00000,
,,,-00.000111600000,-2560.00000,
,,,-00.000111200000,-2600.00000,
,,,-00.000110800000,-2480.00000,
,,,-00.000110400000,-2320.00000,
,,,-00.000110000000,-1960.00000,
,,,-00.000109600000,-1480.00000,
,,,-00.000109200000,-880.00000,
,,,-00.000108800000,-240.00000,
,,,-00.000108400000, 360.00000,
,,,-00.000108000000,1040.00000,
,,,-00.000107600000,1520.00000,
,,,-00.000107200000,1920.00000,
,,,-00.000106800000,2240.00000,
,,,-00.000106400000,2440.00000,
,,,-00.000106000000,2440.00000,
,,,-00.000105600000,2280.00000,
,,,-00.000105200000,2000.00000,
,,,-00.000104800000,1640.00000,
,,,-00.000104400000,1120.00000,
,,,-00.000104000000, 520.00000,
,,,-00.000103600000,-200.00000,
,,,-00.000103200000,-840.00000,
,,,-00.000102800000,-1480.00000,
,,,-00.000102400000,-1960.00000,
,,,-00.000102000000,-2280.00000,
,,,-00.000101600000,-2520.00000,
,,,-00.000101200000,-2600.00000,
,,,-00.000100800000,-2520.00000,
,,,-00.000100400000,-2320.00000,
,,,-00.000100000000,-2080.00000,
,,,-00.000099600000,-1600.00000,
,,,-00.000099200000,-1080.00000,
,,,-00.000098800000,-480.00000,
,,,-00.000098400000, 160.00000,
,,,-00.000098000000, 880.00000,
,,,-00.000097600000,1400.00000,
,,,-00.000097200000,1880.00000,
,,,-00.000096800000,2160.00000,
,,,-00.000096400000,2360.00000,
,,,-00.000096000000,2400.00000,
,,,-00.000095600000,2280.00000,
,,,-00.000095200000,2120.00000,
,,,-00.000094800000,1720.00000,
,,,-00.000094400000,1240.00000,
,,,-00.000094000000, 640.00000,
,,,-00.000093600000, -40.00000,
,,,-00.000093200000,-640.00000,
,,,-00.000092800000,-1320.00000,
,,,-00.000092400000,-1800.00000,
,,,-00.000092000000,-2280.00000,
,,,-00.000091600000,-2480.00000,
,,,-00.000091200000,-2600.00000,
,,,-00.000090800000,-2560.00000,
,,,-00.000090400000,-2400.00000,
,,,-00.000090000000,-2160.00000,
,,,-00.000089600000,-1760.00000,
,,,-00.000089200000,-1240.00000,
,,,-00.000088800000,-560.00000,
,,,-00.000088400000,  80.00000,
,,,-00.000088000000, 680.00000,
,,,-00.000087600000,1280.00000,
,,,-00.000087200000,1760.00000,
,,,-00.000086800000,2120.00000,
,,,-00.000086400000,2360.00000,
,,,-00.000086000000,2400.00000,
,,,-00.000085600000,2360.00000,
,,,-00.000085200000,2160.00000,
,,,-00.000084800000,1840.00000,
,,,-00.000084400000,1400.00000,
,,,-00.000084000000, 800.00000,
,,,-00.000083600000, 160.00000,
,,,-00.000083200000,-480.00000,
,,,-00.000082800000,-1160.00000,
,,,-00.000082400000,-1720.00000,
,,,-00.000082000000,-2160.00000,
,,,-00.000081600000,-2400.00000,
,,,-00.000081200000,-2560.00000,
,,,-00.000080800000,-2520.00000,
,,,-00.000080400000,-2520.00000,
,,,-00.000080000000,-2200.00000,
,,,-00.000079600000,-1840.00000,
,,,-00.000079200000,-1360.00000,
,,,-00.000078800000,-720.00000,
,,,-00.000078400000,-120.00000,
,,,-00.000078000000, 560.00000,
,,,-00.000077600000,1160.00000,
,,,-00.000077200000,1640.00000,
,,,-00.000076800000,2080.00000,
,,,-00.000076400000,2320.00000,
,,,-00.000076000000,2440.00000,
,,,-00.000075600000,2360.00000,
,,,-00.000075200000,2240.00000,
,,,-00.000074800000,1920.00000,
